sceneId,className,methodName,sumDuration,times
41,SupplyChainPlanner,productRoutingStepOnUnitIdWithPvToPRSOMap,13,1
41,PeriodTask,period,332,88200
41,ProductInStockingPointInPeriod,endDate,385,88242
41,ProductInStockingPoint,isJitMaterial,54,12606
41,ProductInStockingPoint,needProductionInBatch,1447,12606
41,PeriodTask,isAvailableForOptimization,111,88200
41,Period,previous,0,7
41,SupplyChainPlanner,productRoutingIdWithPvToProductRoutingFromAutoMap,54,1
41,PeriodTask,leadPreviousStepInPeriods,367,88200
41,SupplyChainUnit,unitPeriods,2,156
41,PeriodTask,previous,1120,88200
41,PeriodTask,dependentDemands,1191,88200
41,ProductRouting,maxOrderQuantity,35,10800
41,SupplyChainPlanner,products,2,1
41,UnitPeriodTime,end,5,1057
