sceneId,className,methodName,sumDuration,times
10,ProductInStockingPoint,detectPISP,51,5958
10,DependentDemand,dependentDemandGroup,76,20797
10,Period,duration,0,7
10,DailyPeriod,startDate,0,35
10,Product,purchaseDuration,32,1991
10,DependentDemand,inventoryFlagSet,150,20797
10,UnitPeriodInfinite,utilization,0,35
10,UnitPeriodTime,unitName,5,1330
10,ProductRouting,asLeadNextStepInPeriodToPeriodTaskMap,50,3963
10,ProductRoutingStep,inputOutputProducts,43,7926
10,UnitPeriodInfinite,supplyChainPlanner,0,35
10,ProductInStockingPoint,DeliveredInventories,35,5958
10,UnitPeriodTime,childUnitPeriods,19,1330
10,PeriodTask,resourceReason,1077,27741
10,ProductInStockingPointInPeriod,planOrders,860,41706
10,UnitPeriodTime,totalCapacityDuration,7,1330
10,ProductRouting,lotSizeInKT,80,3963
10,SupplyChainPlanner,productRoutingStepOnUnitIdWithPvToPRSOMap,6,1
10,PeriodTask,period,78,27741
10,ProductInStockingPointInPeriod,endDate,168,41706
10,ProductInStockingPoint,isJitMaterial,12,5958
10,ProductInStockingPoint,needProductionInBatch,386,5958
10,PeriodTask,isAvailableForOptimization,33,27741
10,Period,previous,0,7
10,SupplyChainPlanner,productRoutingIdWithPvToProductRoutingFromAutoMap,27,1
10,PeriodTask,leadPreviousStepInPeriods,127,27741
10,SupplyChainUnit,unitPeriods,1,195
10,PeriodTask,previous,288,27741
10,PeriodTask,dependentDemands,304,27741
10,ProductRouting,maxOrderQuantity,7,3963
10,SupplyChainPlanner,products,1,1
10,UnitPeriodTime,end,3,1330
